land,ars,gemeindename,normalized_name,bare_stem,plz,lat,lon,source
SH,010545489017,Braderup,braderup,braderup,25923,54.835624,8.890308,destatis
SH,010545489018,Bramstedtlund,bramstedtlund,bramstedtlund,25926,54.840025,9.08724,destatis
SH,010545489022,Dagebüll,dagebuell,dagebuell,25899,54.730209,8.706381,destatis
SH,010545489027,Ellhöft,ellhoeft,ellhoeft,25923,54.888824,8.957598,destatis
SH,010545489034,Friedrich-Wilhelm-Lübke-Koog,friedrich-wilhelm-luebke-koog,friedrich-wilhelm-luebke-koog,25924,54.862372,8.631939,destatis
SH,010545489048,Holm,holm,holm,25923,54.831367,8.860525,destatis
SH,010545489055,Humptrup,humptrup,humptrup,25923,54.863199,8.864538,destatis
SH,010545489062,Karlum,karlum,karlum,25926,54.828646,8.975269,destatis
SH,010545489065,Klanxbüll,klanxbuell,klanxbuell,25924,54.864348,8.679546,destatis
SH,010545489068,Klixbüll,klixbuell,klixbuell,25899,54.805242,8.882448,destatis
SH,010545489073,Ladelund,ladelund,ladelund,25926,54.84075,9.025311,destatis
SH,010545489076,Leck,leck,leck,25917,54.771914,8.974572,destatis
SH,010545489077,Lexgaard,lexgaard,lexgaard,25923,54.832022,8.943493,destatis
SH,010545489086,Neukirchen,neukirchen,neukirchen,25927,54.868905,8.73388,destatis
SH,010545489088,"Niebüll, Stadt",niebuell,niebuell,25899,54.788141,8.829499,destatis
SH,010545489109,Risum-Lindholm,risum-lindholm,risum-lindholm,25920,54.761513,8.875515,destatis
SH,010545489110,Rodenäs,rodenaes,rodenaes,25924,54.888387,8.70031,destatis
SH,010545489124,Sprakebüll,sprakebuell,sprakebuell,25917,54.775904,9.077168,destatis
SH,010545489125,Stadum,stadum,stadum,25917,54.736011,9.050473,destatis
SH,010545489126,Stedesand,stedesand,stedesand,25920,54.738139,8.925525,destatis
SH,010545489131,Süderlügum,suederluegum,suederluegum,25923,54.872427,8.907944,destatis
SH,010545489136,Tinningstedt,tinningstedt,tinningstedt,25917,54.811247,8.929787,destatis
SH,010545489142,Uphusum,uphusum,uphusum,25923,54.841901,8.849901,destatis
SH,010545489154,Westre,westre,westre,25926,54.856605,8.987549,destatis
SH,010545489165,Galmsbüll,galmsbuell,galmsbuell,25899,54.775694,8.732055,destatis
SH,010545489166,Emmelsbüll-Horsbüll,emmelsbuell-horsbuell,emmelsbuell-horsbuell,25924,54.811403,8.692601,destatis
SH,010545489167,Enge-Sande,enge-sande,enge-sande,25917,54.726675,8.98049,destatis
SH,010545492007,Arlewatt,arlewatt,arlewatt,25860,54.539223,9.083426,destatis
SH,010545492023,Drage,drage,drage,25878,54.354509,9.160731,destatis
SH,010545492026,Elisabeth-Sophien-Koog,elisabeth-sophien-koog,elisabeth-sophien-koog,25845,54.510068,8.879592,destatis
SH,010545492032,Fresendelf,fresendelf,fresendelf,25876,54.39338,9.248765,destatis
SH,010545492042,Hattstedt,hattstedt,hattstedt,25856,54.528049,9.02454,destatis
SH,010545492043,Hattstedtermarsch,hattstedtermarsch,hattstedtermarsch,25856,54.554793,8.964562,destatis
SH,010545492052,Horstedt,horstedt,horstedt,25860,54.525582,9.069038,destatis
SH,010545492054,Hude,hude,hude,25876,54.387212,9.215821,destatis
SH,010545492070,Koldenbüttel,koldenbuettel,koldenbuettel,25840,54.384849,9.065906,destatis
SH,010545492084,Mildstedt,mildstedt,mildstedt,25866,54.463492,9.094038,destatis
SH,010545492091,Nordstrand,nordstrand,nordstrand,25845,54.484823,8.860249,destatis
SH,010545492096,Oldersbek,oldersbek,oldersbek,25873,54.446436,9.166728,destatis
SH,010545492097,Olderup,olderup,olderup,25860,54.538167,9.112117,destatis
SH,010545492099,Ostenfeld (Husum),ostenfeld (husum),ostenfeld,25872,54.462866,9.230675,destatis
SH,010545492105,Ramstedt,ramstedt,ramstedt,25876,54.399905,9.167101,destatis
SH,010545492106,Rantrum,rantrum,rantrum,25873,54.44052,9.129606,destatis
SH,010545492116,Schwabstedt,schwabstedt,schwabstedt,25876,54.395651,9.185238,destatis
SH,010545492119,Seeth,seeth,seeth,25878,54.365824,9.163079,destatis
SH,010545492120,Simonsberg,simonsberg,simonsberg,25813,54.436567,8.97196,destatis
SH,010545492130,Süderhöft,suederhoeft,suederhoeft,25876,54.381912,9.2423,destatis
SH,010545492132,Südermarsch,suedermarsch,suedermarsch,25813,54.425929,9.08199,destatis
SH,010545492141,Uelvesbüll,uelvesbuell,uelvesbuell,25889,54.415443,8.935322,destatis
SH,010545492156,Winnert,winnert,winnert,25887,54.433243,9.201381,destatis
SH,010545492157,Wisch,wisch,wisch,25876,54.408531,9.154149,destatis
SH,010545492159,Wittbek,wittbek,wittbek,25872,54.473433,9.204139,destatis
SH,010545492161,Witzwort,witzwort,witzwort,25889,54.399484,8.984464,destatis
SH,010545492162,Wobbenbüll,wobbenbuell,wobbenbuell,25856,54.530418,8.992516,destatis
SH,010545494002,Ahrenshöft,ahrenshoeft,ahrenshoeft,25853,54.559394,9.068097,destatis
SH,010545494006,Almdorf,almdorf,almdorf,25821,54.581075,9.015622,destatis
SH,010545494010,Bargum,bargum,bargum,25842,54.704209,8.947267,destatis
SH,010545494012,Bohmstedt,bohmstedt,bohmstedt,25853,54.581229,9.043841,destatis
SH,010545494014,Bordelum,bordelum,bordelum,25852,54.635913,8.924922,destatis
SH,010545494019,"Bredstedt, Stadt",bredstedt,bredstedt,25821,54.618658,8.963468,destatis
SH,010545494020,Breklum,breklum,breklum,25821,54.605121,8.982127,destatis
SH,010545494024,Drelsdorf,drelsdorf,drelsdorf,25853,54.60599,9.041284,destatis
SH,010545494037,Goldebek,goldebek,goldebek,25862,54.678836,9.145818,destatis
SH,010545494038,Goldelund,goldelund,goldelund,25862,54.678411,9.107425,destatis
SH,010545494045,Högel,hoegel,hoegel,25858,54.643538,9.056667,destatis
SH,010545494059,Joldelund,joldelund,joldelund,25862,54.652937,9.139662,destatis
SH,010545494071,Kolkerheide,kolkerheide,kolkerheide,25862,54.620407,9.130775,destatis
SH,010545494075,Langenhorn,langenhorn,langenhorn,25842,54.681709,8.933726,destatis
SH,010545494080,Lütjenholm,luetjenholm,luetjenholm,25842,54.684136,9.021561,destatis
SH,010545494093,Ockholm,ockholm,ockholm,25842,54.665128,8.827553,destatis
SH,010545494121,Sönnebüll,soennebuell,soennebuell,25821,54.63119,8.995888,destatis
SH,010545494128,Struckum,struckum,struckum,25821,54.584711,8.996888,destatis
SH,010545494146,Vollstedt,vollstedt,vollstedt,25821,54.623717,9.032722,destatis
SH,010550001001,Ahrensbök,ahrensboek,ahrensboek,23623,54.011094,10.573059,destatis
SH,010550004004,"Bad Schwartau, Stadt",bad schwartau,bad schwartau,23611,53.920431,10.695909,destatis
SH,010550007007,Bosau,bosau,bosau,23715,54.104439,10.429901,destatis
SH,010550010010,Dahme,dahme,dahme,23747,54.223661,11.08163,destatis
SH,010550012012,"Eutin, Stadt",eutin,eutin,23701,54.138933,10.614962,destatis
SH,010550016016,Grömitz,groemitz,groemitz,23743,54.149015,10.961258,destatis
SH,010550018018,Grube,grube,grube,23749,54.23209,11.03599,destatis
SH,010550021021,"Heiligenhafen, Stadt",heiligenhafen,heiligenhafen,23774,54.373048,10.974623,destatis
SH,010550025025,Kellenhusen (Ostsee),kellenhusen (ostsee),kellenhusen,23746,54.190749,11.060024,destatis
SH,010550028028,Malente,malente,malente,23714,54.171225,10.554871,destatis
SH,010550032032,"Neustadt in Holstein, Stadt",neustadt in holstein,neustadt,23730,54.107322,10.818579,destatis
SH,010550033033,"Oldenburg in Holstein, Stadt",oldenburg in holstein,oldenburg,23758,54.293241,10.88815,destatis
SH,010550035035,Ratekau,ratekau,ratekau,23626,53.947822,10.735075,destatis
SH,010550040040,Stockelsdorf,stockelsdorf,stockelsdorf,23617,53.889315,10.649799,destatis
SH,010550041041,Süsel,suesel,suesel,23701,54.076679,10.717998,destatis
SH,010550042042,Timmendorfer Strand,timmendorfer strand,timmendorfer strand,23669,53.99638,10.770247,destatis
SH,010550044044,Scharbeutz,scharbeutz,scharbeutz,23683,54.022793,10.750232,destatis
SH,010550046046,"Fehmarn, Stadt",fehmarn,fehmarn,23769,54.4387,11.197614,destatis
SH,010555543014,Göhl,goehl,goehl,23758,54.284726,10.941851,destatis
SH,010555543015,Gremersdorf,gremersdorf,gremersdorf,23758,54.332831,10.927673,destatis
SH,010555543017,Großenbrode,grossenbrode,grossenbrode,23775,54.369696,11.08427,destatis
SH,010555543022,Heringsdorf,heringsdorf,heringsdorf,23777,54.300432,11.003697,destatis
SH,010555543031,Neukirchen,neukirchen,neukirchen,23779,54.323811,11.015153,destatis
SH,010555543043,Wangels,wangels,wangels,23758,54.271569,10.763598,destatis
SH,010555546006,Beschendorf,beschendorf,beschendorf,23738,54.182743,10.873043,destatis
SH,010555546011,Damlos,damlos,damlos,23738,54.243016,10.907708,destatis
SH,010555546020,Harmsdorf,harmsdorf,harmsdorf,23738,54.243787,10.828509,destatis
SH,010555546023,Kabelhorst,kabelhorst,kabelhorst,23738,54.215844,10.921118,destatis
SH,010555546027,Lensahn,lensahn,lensahn,23738,54.217545,10.883304,destatis
SH,010555546029,Manhagen,manhagen,manhagen,23738,54.194999,10.913686,destatis
SH,010555546036,Riepsdorf,riepsdorf,riepsdorf,23738,54.22536,10.969732,destatis
SH,010555591002,Altenkrempe,altenkrempe,altenkrempe,23730,54.13298,10.825665,destatis
SH,010555591024,Kasseedorf,kasseedorf,kasseedorf,23717,54.164947,10.72002,destatis
SH,010555591037,Schashagen,schashagen,schashagen,23730,54.134271,10.883528,destatis
SH,010555591038,Schönwalde am Bungsberg,schoenwalde am bungsberg,schoenwalde,23744,54.187361,10.753453,destatis
SH,010555591039,Sierksdorf,sierksdorf,sierksdorf,23730,54.066261,10.768366,destatis
SH,010560002002,"Barmstedt, Stadt",barmstedt,barmstedt,25355,53.790385,9.768595,destatis
SH,010560005005,Bönningstedt,boenningstedt,boenningstedt,25474,53.662295,9.906267,destatis
SH,010560015015,"Elmshorn, Stadt",elmshorn,elmshorn,25335,53.754958,9.655259,destatis
SH,010560018018,Halstenbek,halstenbek,halstenbek,25469,53.633617,9.837557,destatis
SH,010560021021,Hasloh,hasloh,hasloh,25474,53.694023,9.91173,destatis
SH,010560025025,Helgoland,helgoland,helgoland,27498,54.181561,7.887147,destatis
SH,010560039039,"Pinneberg, Stadt",pinneberg,pinneberg,25421,53.661209,9.796428,destatis
SH,010560041041,"Quickborn, Stadt",quickborn,quickborn,25451,53.728836,9.898034,destatis
SH,010560043043,Rellingen,rellingen,rellingen,25462,53.652131,9.829654,destatis
SH,010560044044,"Schenefeld, Stadt",schenefeld,schenefeld,22869,53.600982,9.822462,destatis
SH,010560048048,"Tornesch, Stadt",tornesch,tornesch,25436,53.697658,9.711965,destatis
SH,010560049049,"Uetersen, Stadt",uetersen,uetersen,25436,53.684196,9.662396,destatis
SH,010560050050,"Wedel, Stadt",wedel,wedel,22880,53.583806,9.697314,destatis
SH,010565616029,Klein Nordende,klein nordende,klein nordende,25336,53.725317,9.655072,destatis
SH,010565616030,Klein Offenseth-Sparrieshoop,klein offenseth-sparrieshoop,klein offenseth-sparrieshoop,25365,53.784835,9.683944,destatis
SH,010565616031,Kölln-Reisiek,koelln-reisiek,koelln-reisiek,25337,53.757477,9.697647,destatis
SH,010565616033,Seester,seester,seester,25370,53.717709,9.598071,destatis
SH,010565616042,Raa-Besenbek,raa-besenbek,raa-besenbek,25335,53.747963,9.597611,destatis
SH,010565616045,Seestermühe,seestermuehe,seestermuehe,25371,53.704049,9.56628,destatis
SH,010565616046,Seeth-Ekholt,seeth-ekholt,seeth-ekholt,25337,53.742874,9.732775,destatis
SH,010565636006,Bokel,bokel,bokel,25364,53.864194,9.733886,destatis
SH,010565636010,Brande-Hörnerkirchen,brande-hoernerkirchen,brande-hoernerkirchen,25364,53.855084,9.705145,destatis
SH,010565636038,Osterhorn,osterhorn,osterhorn,25364,53.868679,9.698588,destatis
SH,010565636051,Westerhorn,westerhorn,westerhorn,25364,53.857844,9.681996,destatis
SH,010565660003,Bevern,bevern,bevern,25355,53.755719,9.771042,destatis
SH,010565660004,Bilsen,bilsen,bilsen,25485,53.769901,9.87625,destatis
SH,010565660008,Bokholt-Hanredder,bokholt-hanredder,bokholt-hanredder,25335,53.787955,9.735213,destatis
SH,010565660011,Bullenkuhlen,bullenkuhlen,bullenkuhlen,25355,53.768586,9.751552,destatis
SH,010565660014,Ellerhoop,ellerhoop,ellerhoop,25373,53.727623,9.770845,destatis
SH,010565660017,Groß Offenseth-Aspern,gross offenseth-aspern,gross offenseth-aspern,25355,53.817783,9.73009,destatis
SH,010565660022,Heede,heede,heede,25355,53.783499,9.802298,destatis
SH,010565660026,Hemdingen,hemdingen,hemdingen,25485,53.762926,9.836865,destatis
SH,010565660034,Langeln,langeln,langeln,25485,53.795088,9.85372,destatis
SH,010565660035,Lutzhorn,lutzhorn,lutzhorn,25355,53.825517,9.776787,destatis
SH,010565687009,Borstel-Hohenraden,borstel-hohenraden,borstel-hohenraden,25494,53.697872,9.824303,destatis
SH,010565687013,Ellerbek,ellerbek,ellerbek,25474,53.657209,9.869621,destatis
SH,010565687032,Kummerfeld,kummerfeld,kummerfeld,25495,53.691612,9.791036,destatis
SH,010565687040,Prisdorf,prisdorf,prisdorf,25497,53.678151,9.761607,destatis
SH,010565687047,Tangstedt,tangstedt,tangstedt,25499,53.679272,9.850154,destatis
SH,010565690001,Appen,appen,appen,25482,53.659806,9.742691,destatis
SH,010565690016,Groß Nordende,gross nordende,gross nordende,25436,53.70207,9.649515,destatis
SH,010565690019,Haselau,haselau,haselau,25489,53.660647,9.623636,destatis
SH,010565690020,Haseldorf,haseldorf,haseldorf,25489,53.635207,9.598383,destatis
SH,010565690023,Heidgraben,heidgraben,heidgraben,25436,53.705801,9.685133,destatis
SH,010565690024,Heist,heist,heist,25492,53.654819,9.656576,destatis
SH,010565690027,Hetlingen,hetlingen,hetlingen,25491,53.607678,9.63544,destatis
SH,010565690028,Holm,holm,holm,25488,53.622062,9.671854,destatis
SH,010565690036,Moorrege,moorrege,moorrege,25436,53.668054,9.659074,destatis
SH,010565690037,Neuendeich,neuendeich,neuendeich,25436,53.676281,9.600258,destatis
SH,010570001001,Ascheberg (Holstein),ascheberg (holstein),ascheberg,24326,54.151075,10.341108,destatis
SH,010570009009,Bösdorf,boesdorf,boesdorf,24306,54.14153,10.490762,destatis
SH,010570057057,"Plön, Stadt",ploen,ploen,24306,54.158288,10.416369,destatis
SH,010570062062,"Preetz, Stadt",preetz,preetz,24211,54.231866,10.280512,destatis
SH,010570091091,"Schwentinental, Stadt",schwentinental,schwentinental,24223,54.282411,10.238223,destatis
SH,010575727004,Behrensdorf (Ostsee),behrensdorf (ostsee),behrensdorf,24321,54.346515,10.603736,destatis
SH,010575727007,Blekendorf,blekendorf,blekendorf,24327,54.276459,10.650894,destatis
SH,010575727013,Dannau,dannau,dannau,24329,54.240905,10.541132,destatis
SH,010575727021,Giekau,giekau,giekau,24321,54.317441,10.506159,destatis
SH,010575727026,Helmstorf,helmstorf,helmstorf,24321,54.286644,10.593478,destatis
SH,010575727027,Högsdorf,hoegsdorf,hoegsdorf,24327,54.251994,10.615055,destatis
SH,010575727029,Hohenfelde,hohenfelde,hohenfelde,24257,54.370898,10.496402,destatis
SH,010575727030,Hohwacht (Ostsee),hohwacht (ostsee),hohwacht,24321,54.317936,10.676409,destatis
SH,010575727034,Kirchnüchel,kirchnuechel,kirchnuechel,23714,54.20411,10.680134,destatis
SH,010575727035,Klamp,klamp,klamp,24321,54.296417,10.534124,destatis
SH,010575727038,Kletkamp,kletkamp,kletkamp,24327,54.249088,10.638094,destatis
SH,010575727048,"Lütjenburg, Stadt",luetjenburg,luetjenburg,24321,54.292744,10.589926,destatis
SH,010575727055,Panker,panker,panker,24321,54.33034,10.573095,destatis
SH,010575727076,Schwartbuck,schwartbuck,schwartbuck,24257,54.358264,10.478063,destatis
SH,010575727082,Tröndel,troendel,troendel,24321,54.335207,10.525459,destatis
SH,010575739015,Dersau,dersau,dersau,24326,54.118055,10.33594,destatis
SH,010575739017,Dörnick,doernick,doernick,24326,54.163392,10.360375,destatis
SH,010575739022,Grebin,grebin,grebin,24329,54.195932,10.494272,destatis
SH,010575739032,Kalübbe,kaluebbe,kaluebbe,24326,54.118146,10.283107,destatis
SH,010575739045,Lebrade,lebrade,lebrade,24306,54.216652,10.422164,destatis
SH,010575739053,Nehmten,nehmten,nehmten,24326,54.094848,10.393262,destatis
SH,010575739065,Rantzau,rantzau,rantzau,24329,54.253869,10.507361,destatis
SH,010575739067,Rathjensdorf,rathjensdorf,rathjensdorf,24306,54.185702,10.427748,destatis
SH,010575739089,Wittmoldt,wittmoldt,wittmoldt,24306,54.174882,10.349133,destatis
SH,010575747002,Barmissen,barmissen,barmissen,24245,54.204995,10.175384,destatis
SH,010575747010,Boksee,boksee,boksee,24220,54.242982,10.127708,destatis
SH,010575747011,Bothkamp,bothkamp,bothkamp,24250,54.203356,10.134422,destatis
SH,010575747023,Großbarkau,grossbarkau,grossbarkau,24245,54.225363,10.169008,destatis
SH,010575747031,Honigsee,honigsee,honigsee,24211,54.228283,10.187224,destatis
SH,010575747033,Kirchbarkau,kirchbarkau,kirchbarkau,24245,54.211515,10.142365,destatis
SH,010575747037,Klein Barkau,klein barkau,klein barkau,24245,54.222719,10.135269,destatis
SH,010575747042,Kühren,kuehren,kuehren,24211,54.198376,10.258367,destatis
SH,010575747046,Lehmkuhlen,lehmkuhlen,lehmkuhlen,24211,54.225915,10.361157,destatis
SH,010575747047,Löptin,loeptin,loeptin,24250,54.175217,10.215744,destatis
SH,010575747054,Nettelsee,nettelsee,nettelsee,24250,54.174112,10.189086,destatis
SH,010575747058,Pohnsdorf,pohnsdorf,pohnsdorf,24211,54.239647,10.249321,destatis
SH,010575747059,Postfeld,postfeld,postfeld,24211,54.211309,10.21641,destatis
SH,010575747066,Rastorf,rastorf,rastorf,24211,54.272603,10.289064,destatis
SH,010575747070,Schellhorn,schellhorn,schellhorn,24211,54.227597,10.299476,destatis
SH,010575747084,Wahlstorf,wahlstorf,wahlstorf,24211,54.178083,10.294716,destatis
SH,010575747086,Warnau,warnau,warnau,24250,54.18792,10.160154,destatis
SH,010575755003,Barsbek,barsbek,barsbek,24217,54.404132,10.320134,destatis
SH,010575755006,Bendfeld,bendfeld,bendfeld,24217,54.364157,10.419437,destatis
SH,010575755012,Brodersdorf,brodersdorf,brodersdorf,24235,54.385481,10.249254,destatis
SH,010575755018,Fahren,fahren,fahren,24253,54.349552,10.33813,destatis
SH,010575755020,Fiefbergen,fiefbergen,fiefbergen,24217,54.379311,10.34277,destatis
SH,010575755028,Höhndorf,hoehndorf,hoehndorf,24217,54.372619,10.370674,destatis
SH,010575755039,Köhn,koehn,koehn,24257,54.34444,10.455111,destatis
SH,010575755040,Krokau,krokau,krokau,24217,54.402446,10.341593,destatis
SH,010575755041,Krummbek,krummbek,krummbek,24217,54.37814,10.400709,destatis
SH,010575755043,Laboe,laboe,laboe,24235,54.404031,10.224323,destatis
SH,010575755049,Lutterbek,lutterbek,lutterbek,24235,54.391952,10.276816,destatis
SH,010575755056,Passade,passade,passade,24253,54.366581,10.316786,destatis
SH,010575755060,Prasdorf,prasdorf,prasdorf,24253,54.378679,10.296264,destatis
SH,010575755063,Probsteierhagen,probsteierhagen,probsteierhagen,24253,54.362604,10.288376,destatis
SH,010575755073,Schönberg (Holstein),schoenberg (holstein),schoenberg,24217,54.39239,10.372476,destatis
SH,010575755078,Stakendorf,stakendorf,stakendorf,24217,54.388445,10.422791,destatis
SH,010575755079,Stein,stein,stein,24235,54.414659,10.268846,destatis
SH,010575755081,Stoltenberg,stoltenberg,stoltenberg,24256,54.344759,10.346508,destatis
SH,010575755087,Wendtorf,wendtorf,wendtorf,24235,54.409817,10.292376,destatis
SH,010575755088,Wisch,wisch,wisch,24217,54.411023,10.344122,destatis
SH,010575775016,Dobersdorf,dobersdorf,dobersdorf,24232,54.31849,10.281513,destatis
